"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"NHLBI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/13/2016"
"NIGMS",2,1,0,1,0,1,1,0,1,0,1,1,0,1,0,"07/13/2016"
"NINDS",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"07/13/2016"
"All DACs",102,35,61,5,1,19,15,5,2,1,17,13,5,2,1,"07/13/2016"
"CDAC",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"07/14/2016"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/14/2016"
"NCI DAC",63,6,5,0,52,7,4,3,0,1,7,4,3,0,1,"07/14/2016"
"NHGRI",36,11,1,0,24,5,4,1,0,1,5,4,1,0,1,"07/14/2016"
"NHLBI",11,11,0,0,0,5,5,0,0,0,4,4,0,0,0,"07/14/2016"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/14/2016"
"NIAMS",4,3,0,0,1,2,1,0,0,1,2,1,0,0,1,"07/14/2016"
"NIDDK",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/14/2016"
"NIGMS",9,3,0,2,4,4,3,0,1,1,4,3,0,1,1,"07/14/2016"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/14/2016"
"All DACs",132,41,6,3,82,17,14,3,2,1,16,13,3,2,1,"07/14/2016"
"JAAMH",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/15/2016"
"NCI DAC",15,12,2,1,0,7,5,2,1,0,6,4,2,1,0,"07/15/2016"
"NHGRI",5,3,2,0,0,4,3,1,0,0,4,3,1,0,0,"07/15/2016"
"NHLBI",30,0,0,12,18,2,0,0,1,1,2,0,0,1,1,"07/15/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/15/2016"
"All DACs",54,19,4,13,18,14,10,3,2,1,12,8,3,2,1,"07/15/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07/16/2016"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/17/2016"
"NHGRI",3,2,1,0,0,2,2,1,0,0,2,2,1,0,0,"07/17/2016"
"All DACs",4,3,1,0,0,3,3,1,0,0,3,3,1,0,0,"07/17/2016"
"CDAC",3,1,0,2,0,2,1,0,1,0,2,1,0,1,0,"07/18/2016"
"JAAMH",39,21,6,12,0,17,13,1,3,0,12,9,1,3,0,"07/18/2016"
"NCI DAC",68,49,15,2,2,14,10,5,1,1,13,9,5,1,1,"07/18/2016"
"NEI",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/18/2016"
"NHGRI",13,13,0,0,0,7,7,0,0,0,7,7,0,0,0,"07/18/2016"
"NHLBI",16,9,1,0,6,6,4,1,0,2,6,4,1,0,2,"07/18/2016"
"NIAMS",4,4,0,0,0,2,2,0,0,0,1,1,0,0,0,"07/18/2016"
"NICHD",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/18/2016"
"NIDCD DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/18/2016"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/18/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/18/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/18/2016"
"NINDS",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/18/2016"
"All DACs",154,105,24,16,9,37,30,8,4,4,28,22,8,4,4,"07/18/2016"
"CDAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/19/2016"
"JAAMH",56,31,8,1,16,10,8,2,1,1,7,6,2,1,1,"07/19/2016"
"NCI DAC",61,57,4,0,0,13,12,3,0,0,13,12,3,0,0,"07/19/2016"
"NHGRI",46,43,3,0,0,14,12,2,0,0,13,12,1,0,0,"07/19/2016"
"NHLBI",8,5,3,0,0,1,1,1,0,0,1,1,1,0,0,"07/19/2016"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/19/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/19/2016"
"NIGMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/19/2016"
"NINDS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/19/2016"
"All DACs",182,146,18,2,16,33,27,7,2,1,27,24,6,2,1,"07/19/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/20/2016"
"JAAMH",10,7,0,3,0,6,4,0,2,0,5,4,0,2,0,"07/20/2016"
"NCI DAC",31,27,2,1,1,12,12,1,1,1,12,12,1,1,1,"07/20/2016"
"NHGRI",11,9,2,0,0,5,3,2,0,0,5,3,2,0,0,"07/20/2016"
"NHLBI",7,1,1,5,0,4,1,1,3,0,4,1,1,3,0,"07/20/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/20/2016"
"NIDDK",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"07/20/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/20/2016"
"All DACs",64,47,5,11,1,24,17,4,6,1,23,17,4,6,1,"07/20/2016"
"JAAMH",10,2,8,0,0,4,2,2,0,0,4,2,2,0,0,"07/21/2016"
"NCI DAC",17,11,5,0,1,7,5,2,0,1,7,5,2,0,1,"07/21/2016"
"NHGRI",9,8,1,0,0,7,6,1,0,0,7,6,1,0,0,"07/21/2016"
"NHLBI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/21/2016"
"NIDDK",3,0,0,3,0,1,0,0,1,0,1,0,0,1,0,"07/21/2016"
"NINDS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/21/2016"
"All DACs",48,30,14,3,1,17,11,5,1,1,15,11,4,1,1,"07/21/2016"
"JAAMH",26,2,6,18,0,5,2,1,2,0,5,2,1,2,0,"07/22/2016"
"NCI DAC",15,12,2,1,0,8,6,2,1,0,8,6,2,1,0,"07/22/2016"
"NHGRI",6,4,0,0,2,4,3,0,0,1,4,3,0,0,1,"07/22/2016"
"NINDS",12,12,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/22/2016"
"All DACs",59,30,8,19,2,15,11,3,3,1,15,11,3,3,1,"07/22/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07/23/2016"
"NCI DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/24/2016"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/24/2016"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/24/2016"
"All DACs",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/24/2016"
"CDAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/25/2016"
"JAAMH",29,6,14,7,2,6,1,3,3,1,6,1,3,3,1,"07/25/2016"
"NCI DAC",99,96,2,0,1,13,10,2,0,1,13,10,2,0,1,"07/25/2016"
"NEI",20,5,0,0,15,3,2,0,0,1,3,2,0,0,1,"07/25/2016"
"NHGRI",95,88,7,0,0,9,8,1,0,0,9,8,1,0,0,"07/25/2016"
"NHLBI",61,2,2,0,57,6,2,1,0,4,6,2,1,0,4,"07/25/2016"
"NIAMS",4,0,0,0,4,1,0,0,0,1,1,0,0,0,1,"07/25/2016"
"NICHD",7,0,0,1,6,1,0,0,1,1,1,0,0,1,1,"07/25/2016"
"NIDDK",6,1,0,0,5,2,1,0,0,1,2,1,0,0,1,"07/25/2016"
"NIGMS",6,1,0,2,3,3,1,0,2,1,3,1,0,2,1,"07/25/2016"
"NINDS",21,8,0,0,13,1,1,0,0,1,1,1,0,0,1,"07/25/2016"
"All DACs",350,207,25,10,108,25,18,6,4,5,25,18,6,4,5,"07/25/2016"
"CDAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/26/2016"
"JAAMH",34,21,0,1,12,11,9,0,1,2,10,8,0,1,2,"07/26/2016"
"NCI DAC",58,26,1,10,21,10,10,1,1,1,9,9,1,1,1,"07/26/2016"
"NHGRI",43,41,2,0,0,12,11,2,0,0,10,9,2,0,0,"07/26/2016"
"NHLBI",46,2,29,3,12,5,1,2,2,3,5,1,2,2,3,"07/26/2016"
"NIAMS",3,0,1,0,2,2,0,1,0,1,2,0,1,0,1,"07/26/2016"
"NIDDK",18,0,0,18,0,2,0,0,2,0,2,0,0,2,0,"07/26/2016"
"NIGMS",5,0,0,0,5,1,0,0,0,1,1,0,0,0,1,"07/26/2016"
"NINDS",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"07/26/2016"
"All DACs",211,91,33,32,55,26,24,6,5,3,21,19,6,5,3,"07/26/2016"
"JAAMH",60,24,0,9,27,6,6,0,2,1,6,6,0,2,1,"07/27/2016"
"NCI DAC",22,13,4,5,0,7,7,1,1,0,7,7,1,1,0,"07/27/2016"
"NEI",4,0,0,0,4,1,0,0,0,1,1,0,0,0,1,"07/27/2016"
"NHGRI",46,18,26,0,2,12,9,4,0,1,12,9,4,0,1,"07/27/2016"
"NHLBI",19,15,0,0,4,5,3,0,0,2,5,3,0,0,2,"07/27/2016"
"NIAMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/27/2016"
"NINDS",12,12,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/27/2016"
"All DACs",164,82,30,14,38,23,21,5,3,3,23,21,5,3,3,"07/27/2016"
"CDAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/28/2016"
"JAAMH",18,17,0,1,0,5,5,0,1,0,5,5,0,1,0,"07/28/2016"
"NCI DAC",37,33,1,0,3,10,9,1,0,1,9,8,1,0,1,"07/28/2016"
"NHGRI",45,42,3,0,0,6,6,1,0,0,6,6,1,0,0,"07/28/2016"
"NHLBI",21,6,1,14,0,5,3,1,1,0,5,3,1,1,0,"07/28/2016"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/28/2016"
"NICHD",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/28/2016"
"NIDCD DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/28/2016"
"NIDDK",18,18,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/28/2016"
"NIGMS",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/28/2016"
"NINDS",22,19,3,0,0,4,4,1,0,0,4,4,1,0,0,"07/28/2016"
"All DACs",174,144,9,15,6,22,21,2,1,2,20,19,2,1,2,"07/28/2016"
"CDAC",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"07/29/2016"
"ES DAC",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"07/29/2016"
"JAAMH",65,16,3,0,46,8,5,2,0,1,7,4,2,0,1,"07/29/2016"
"NCI DAC",52,14,4,0,34,12,9,4,0,1,12,9,4,0,1,"07/29/2016"
"NEI",6,0,0,0,6,1,0,0,0,1,1,0,0,0,1,"07/29/2016"
"NHGRI",106,34,2,0,70,8,7,2,0,1,7,6,1,0,1,"07/29/2016"
"NHLBI",101,48,1,0,52,8,6,1,0,2,7,5,1,0,2,"07/29/2016"
"NIAID",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/29/2016"
"NIAMS",9,1,0,0,8,2,1,0,0,1,2,1,0,0,1,"07/29/2016"
"NICHD",10,1,3,0,6,4,1,2,0,1,3,1,1,0,1,"07/29/2016"
"NIDCR",4,0,0,0,4,1,0,0,0,1,1,0,0,0,1,"07/29/2016"
"NIDDK",34,3,0,0,31,2,1,0,0,1,2,1,0,0,1,"07/29/2016"
"NIGMS",13,2,0,0,11,3,2,0,0,1,3,2,0,0,1,"07/29/2016"
"NINDS",29,5,0,0,24,4,3,0,0,1,3,2,0,0,1,"07/29/2016"
"NINR DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/29/2016"
"All DACs",438,126,13,0,299,23,18,9,0,2,22,17,8,0,2,"07/29/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07/30/2016"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/31/2016"
"NHGRI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/31/2016"
"NINDS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/31/2016"
"All DACs",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/31/2016"
"CDAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/01/2016"
"JAAMH",63,56,6,1,0,19,18,1,1,0,19,18,1,1,0,"08/01/2016"
"NCI DAC",161,158,2,1,0,29,28,1,1,0,28,27,1,1,0,"08/01/2016"
"NEI",18,8,7,3,0,3,1,1,2,0,3,1,1,2,0,"08/01/2016"
"NHGRI",107,107,0,0,0,15,15,0,0,0,15,15,0,0,0,"08/01/2016"
"NHLBI",76,44,20,12,0,16,13,5,3,0,16,13,5,3,0,"08/01/2016"
"NIAID",7,7,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/01/2016"
"NIAMS",14,14,0,0,0,6,6,0,0,0,6,6,0,0,0,"08/01/2016"
"NICHD",8,6,1,1,0,2,2,1,1,0,2,2,1,1,0,"08/01/2016"
"NIDDK",16,15,0,0,1,6,6,0,0,1,6,6,0,0,1,"08/01/2016"
"NIGMS",6,6,0,0,0,4,4,0,0,0,4,4,0,0,0,"08/01/2016"
"NINDS",60,60,0,0,0,6,6,0,0,0,6,6,0,0,0,"08/01/2016"
"All DACs",539,484,36,18,1,57,54,6,8,1,54,51,6,8,1,"08/01/2016"
"CDAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"08/02/2016"
"JAAMH",73,20,5,1,47,11,10,1,1,1,9,8,1,1,1,"08/02/2016"
"NCI DAC",115,56,4,46,9,21,19,3,3,1,21,19,3,3,1,"08/02/2016"
"NEI",7,2,0,0,5,3,2,0,0,1,3,2,0,0,1,"08/02/2016"
"NHGRI",93,89,2,0,2,12,11,2,0,1,12,11,2,0,1,"08/02/2016"
"NHLBI",24,12,2,0,10,10,6,2,0,3,10,6,2,0,3,"08/02/2016"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/02/2016"
"NIAMS",7,3,0,0,4,3,2,0,0,1,3,2,0,0,1,"08/02/2016"
"NICHD",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/02/2016"
"NIDCR",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"08/02/2016"
"NIDDK",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/02/2016"
"NIGMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/02/2016"
"NINDS",14,12,0,2,0,4,3,0,1,0,4,3,0,1,0,"08/02/2016"
"All DACs",348,204,14,49,81,31,29,7,5,3,29,27,7,5,3,"08/02/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/03/2016"
"JAAMH",88,67,0,19,2,13,8,0,6,1,9,8,0,2,1,"08/03/2016"
"NCI DAC",66,48,3,2,13,10,7,2,2,1,10,7,2,2,1,"08/03/2016"
"NEI",8,1,0,0,7,2,1,0,0,1,2,1,0,0,1,"08/03/2016"
"NHGRI",72,71,1,0,0,12,11,1,0,0,9,8,1,0,0,"08/03/2016"
"NHLBI",56,47,7,1,1,9,7,2,1,1,6,4,2,1,1,"08/03/2016"
"NIAMS",11,7,0,0,4,2,2,0,0,1,2,2,0,0,1,"08/03/2016"
"NICHD",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"08/03/2016"
"NIDCR",6,4,0,0,2,2,2,0,0,1,2,2,0,0,1,"08/03/2016"
"NIDDK",24,23,1,0,0,3,2,1,0,0,3,2,1,0,0,"08/03/2016"
"NIGMS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/03/2016"
"NINDS",23,18,4,0,1,3,3,1,0,1,3,3,1,0,1,"08/03/2016"
"All DACs",360,290,16,22,32,29,26,5,8,1,25,22,5,4,1,"08/03/2016"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"08/04/2016"
"JAAMH",78,64,14,0,0,8,7,3,0,0,8,7,3,0,0,"08/04/2016"
"NCI DAC",40,31,1,8,0,14,13,1,2,0,13,12,1,2,0,"08/04/2016"
"NEI",7,5,1,1,0,2,2,1,1,0,2,2,1,1,0,"08/04/2016"
"NHGRI",39,38,1,0,0,10,9,1,0,0,9,8,1,0,0,"08/04/2016"
"NHLBI",45,2,5,5,33,6,1,2,2,4,6,1,2,2,4,"08/04/2016"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/04/2016"
"NIAMS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/04/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/04/2016"
"NIDCR",3,2,1,0,0,2,1,1,0,0,2,1,1,0,0,"08/04/2016"
"NIDDK",9,9,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/04/2016"
"NINDS",16,16,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/04/2016"
"All DACs",244,172,23,15,34,27,21,8,4,4,25,19,8,4,4,"08/04/2016"
"JAAMH",26,21,0,5,0,7,7,0,1,0,6,6,0,1,0,"08/05/2016"
"NCI DAC",20,18,1,1,0,12,10,1,1,0,11,9,1,1,0,"08/05/2016"
"NHLBI",34,6,7,21,0,3,2,1,2,0,2,1,1,2,0,"08/05/2016"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/05/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/05/2016"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"08/05/2016"
"NINDS",12,12,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/05/2016"
"All DACs",95,59,8,28,0,23,20,2,5,0,20,17,2,5,0,"08/05/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"08/06/2016"
"JAAMH",5,3,1,1,0,1,1,1,1,0,1,1,1,1,0,"08/07/2016"
"NCI DAC",36,29,2,5,0,3,3,1,1,0,3,3,1,1,0,"08/07/2016"
"NHGRI",8,6,2,0,0,1,1,1,0,0,1,1,1,0,0,"08/07/2016"
"NHLBI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/07/2016"
"NIAID",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"08/07/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/07/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/07/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/07/2016"
"NINDS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/07/2016"
"All DACs",59,47,6,6,0,3,3,1,1,0,3,3,1,1,0,"08/07/2016"
"CDAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/08/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/08/2016"
"JAAMH",39,21,7,5,6,9,6,2,3,1,8,5,2,3,1,"08/08/2016"
"NCI DAC",132,84,33,3,12,13,12,2,3,2,12,11,2,3,2,"08/08/2016"
"NEI",6,6,0,0,0,3,3,0,0,0,2,2,0,0,0,"08/08/2016"
"NHGRI",76,63,13,0,0,12,11,3,0,0,11,10,3,0,0,"08/08/2016"
"NHLBI",53,35,1,0,17,8,5,1,0,4,8,5,1,0,4,"08/08/2016"
"NIAID",6,5,1,0,0,2,1,1,0,0,2,1,1,0,0,"08/08/2016"
"NIAMS",11,10,0,1,0,3,2,0,1,0,3,2,0,1,0,"08/08/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/08/2016"
"NIDDK",20,15,0,5,0,2,1,0,1,0,2,1,0,1,0,"08/08/2016"
"NIGMS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/08/2016"
"NINDS",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/08/2016"
"All DACs",357,252,55,14,36,28,23,6,6,4,27,22,6,6,4,"08/08/2016"
"JAAMH",4,1,0,2,1,3,1,0,1,1,3,1,0,1,1,"08/09/2016"
"NCI DAC",31,20,1,4,6,7,5,1,1,1,7,5,1,1,1,"08/09/2016"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/09/2016"
"NHGRI",24,15,3,0,6,9,7,2,0,1,8,7,2,0,1,"08/09/2016"
"NHLBI",10,8,1,1,0,5,4,1,1,0,5,4,1,1,0,"08/09/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/09/2016"
"NINDS",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/09/2016"
"All DACs",80,55,5,7,13,20,17,4,3,1,19,16,4,3,1,"08/09/2016"
"CDAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"08/10/2016"
"JAAMH",44,17,10,7,10,5,3,2,1,1,4,3,2,1,1,"08/10/2016"
"NCI DAC",56,40,5,0,11,10,7,4,0,2,10,7,4,0,2,"08/10/2016"
"NEI",4,2,0,2,0,2,1,0,1,0,2,1,0,1,0,"08/10/2016"
"NHGRI",38,37,1,0,0,8,7,1,0,0,8,7,1,0,0,"08/10/2016"
"NHLBI",54,8,18,5,23,5,2,3,1,2,5,2,3,1,2,"08/10/2016"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/10/2016"
"NICHD",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"08/10/2016"
"NIDDK",40,40,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/10/2016"
"NIGMS",10,5,0,0,5,3,2,0,0,1,3,2,0,0,1,"08/10/2016"
"NINDS",7,6,0,0,1,4,4,0,0,1,4,4,0,0,1,"08/10/2016"
"All DACs",258,157,35,14,52,18,15,8,2,3,17,15,7,2,3,"08/10/2016"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/11/2016"
"JAAMH",78,62,0,16,0,5,5,0,2,0,5,5,0,2,0,"08/11/2016"
"NCI DAC",58,49,4,5,0,14,13,2,2,0,13,12,2,2,0,"08/11/2016"
"NEI",9,3,1,0,5,2,1,1,0,1,2,1,1,0,1,"08/11/2016"
"NHGRI",61,60,1,0,0,6,6,1,0,0,6,6,1,0,0,"08/11/2016"
"NHLBI",73,22,5,16,30,9,5,3,2,2,9,5,3,2,2,"08/11/2016"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/11/2016"
"NIAMS",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/11/2016"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/11/2016"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/11/2016"
"NIDDK",31,31,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/11/2016"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"08/11/2016"
"NINDS",24,18,6,0,0,3,3,1,0,0,3,3,1,0,0,"08/11/2016"
"All DACs",349,259,17,38,35,21,19,5,5,2,20,18,5,5,2,"08/11/2016"
"JAAMH",18,17,1,0,0,5,5,1,0,0,5,5,1,0,0,"08/12/2016"
"NCI DAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/12/2016"
"NHGRI",9,9,0,0,0,5,5,0,0,0,5,5,0,0,0,"08/12/2016"
"NHLBI",4,1,2,1,0,3,1,1,1,0,3,1,1,1,0,"08/12/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/12/2016"
"All DACs",35,31,3,1,0,13,11,2,1,0,13,11,2,1,0,"08/12/2016"
"JAAMH",4,0,3,1,0,1,0,1,1,0,1,0,1,1,0,"08/13/2016"
"All DACs",4,0,3,1,0,1,0,1,1,0,1,0,1,1,0,"08/13/2016"
"JAAMH",17,17,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/14/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/14/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/14/2016"
"All DACs",19,19,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/14/2016"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/15/2016"
"JAAMH",16,13,0,0,3,5,4,0,0,1,5,4,0,0,1,"08/15/2016"
"NCI DAC",23,22,0,1,0,11,11,0,1,0,11,11,0,1,0,"08/15/2016"
"NHGRI",37,33,2,0,2,5,4,1,0,1,5,4,1,0,1,"08/15/2016"
"NHLBI",19,13,1,2,3,7,4,1,1,1,7,4,1,1,1,"08/15/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/15/2016"
"NIDDK",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"08/15/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/15/2016"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/15/2016"
"All DACs",102,86,3,3,10,22,18,2,2,2,22,18,2,2,2,"08/15/2016"
"ES DAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/16/2016"
"JAAMH",102,59,18,23,2,8,5,3,2,1,8,5,3,2,1,"08/16/2016"
"NCI DAC",59,41,17,0,1,7,4,3,0,1,7,4,3,0,1,"08/16/2016"
"NEI",12,6,6,0,0,1,1,1,0,0,1,1,1,0,0,"08/16/2016"
"NHGRI",62,61,1,0,0,5,5,1,0,0,5,5,1,0,0,"08/16/2016"
"NHLBI",43,27,16,0,0,3,3,1,0,0,3,3,1,0,0,"08/16/2016"
"NIAMS",10,10,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/16/2016"
"NICHD",11,5,0,6,0,2,2,0,1,0,2,2,0,1,0,"08/16/2016"
"NIDCR",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/16/2016"
"NIDDK",27,27,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/16/2016"
"NIGMS",3,2,0,1,0,1,1,0,1,0,1,1,0,1,0,"08/16/2016"
"NINDS",26,26,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/16/2016"
"NINR DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/16/2016"
"All DACs",365,274,58,30,3,20,14,5,2,2,20,14,5,2,2,"08/16/2016"
"CDAC",3,2,0,1,0,2,1,0,1,0,2,1,0,1,0,"08/17/2016"
"JAAMH",11,11,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/17/2016"
"NCI DAC",91,84,6,0,1,8,6,4,0,1,8,6,4,0,1,"08/17/2016"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/17/2016"
"NHGRI",48,48,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/17/2016"
"NHLBI",17,15,1,1,0,3,2,1,1,0,3,2,1,1,0,"08/17/2016"
"NIAMS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/17/2016"
"NIDDK",17,17,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/17/2016"
"NIGMS",6,4,0,2,0,2,2,0,1,0,2,2,0,1,0,"08/17/2016"
