"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"ES DAC",0.1,0.1,0.1,2.3,2.3,2.3,5.9,5.9,5.9,NA,NA,NA,5.9,5.9,5.9,8.2,8.2,8.2,"01/26/2016"
"JAAMH",0.1,238.9,12.7,0,7.1,5.7,31.2,31.2,31.2,NA,NA,NA,31.2,31.2,31.2,31.2,38.3,36.7,"01/26/2016"
"NCI DAC",0,16,0.5,0.1,6.1,0.8,0.3,21.2,9.3,0.2,989.2,502.6,16.1,21.2,19,1.2,989.4,44.3,"01/26/2016"
"NEI",0.1,0.1,0.1,6.5,6.5,6.5,14.8,14.8,14.8,14.8,14.8,14.8,NA,NA,NA,21.3,21.4,21.4,"01/26/2016"
"NHGRI",0,238.9,2.8,2.2,6.2,5.6,1,47.2,2.8,0.2,3.2,2.5,NA,NA,NA,3.3,50.2,8.4,"01/26/2016"
"NHLBI",0.1,49.8,1.4,0.2,0.5,0.4,59,79.1,59.5,NA,NA,NA,NA,NA,NA,59.4,79.3,59.9,"01/26/2016"
"NIAMS",0.1,0.1,0.1,3.5,3.5,3.5,11,11,11,NA,NA,NA,NA,NA,NA,14.5,14.5,14.5,"01/26/2016"
"NICHD",0.1,49.8,7.2,0.2,0.3,0.3,0,14.1,9.4,NA,NA,NA,16.9,16.9,16.9,0.2,17.2,14,"01/26/2016"
"NIDCR",0.1,0.1,0.1,3.5,3.5,3.5,11,11,11,NA,NA,NA,NA,NA,NA,14.5,14.5,14.5,"01/26/2016"
"NIDDK",0.1,0.1,0.1,1.2,1.2,1.2,1,1,1,NA,NA,NA,NA,NA,NA,2.2,2.2,2.2,"01/26/2016"
"NIGMS",0.1,49.8,3.5,29,29.1,29.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,32.2,32.3,32.3,"01/26/2016"
"NINDS",0.1,1,0.3,1.6,2.2,2.1,1,7.2,4.7,19.4,19.4,19.4,0.3,0.3,0.3,1.9,21.5,7.1,"01/26/2016"
"NINR DAC",0.1,0.1,0.1,0.3,0.3,0.3,7.9,7.9,7.9,NA,NA,NA,NA,NA,NA,8.2,8.2,8.2,"01/26/2016"
"All DACs",0,238.9,3.3,0,29.1,4,0,79.1,15.3,0.2,989.2,188,0.3,31.2,21.2,0.2,989.4,29,"01/26/2016"
"JAAMH",0.1,7.8,3.3,5.6,5.9,5.7,31.2,31.2,31.2,NA,NA,NA,NA,NA,NA,36.8,37,36.9,"01/27/2016"
"NCI DAC",0,5,1.3,1.6,5.2,2.7,0.2,13,5.3,0.2,1,0.5,NA,NA,NA,2,14.6,7.4,"01/27/2016"
"NEI",0.1,0.1,0.1,5.1,5.1,5.1,0,0,0,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"01/27/2016"
"NHGRI",0,23.6,5.7,0.8,5.2,1.5,1,13,4.2,1,1,1,NA,NA,NA,1.8,14.6,5,"01/27/2016"
"NHLBI",0,7.8,4.5,0.5,9.1,2.2,3.8,78.2,53.6,0,0.2,0.1,NA,NA,NA,0.8,78.8,46.1,"01/27/2016"
"NIDDK",0.1,0.1,0.1,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,1,1,1,1.8,1.8,1.8,"01/27/2016"
"All DACs",0,23.6,3.3,0.5,9.1,2.3,0,78.2,23.8,0,1,0.5,1,1,1,0.8,78.8,19.4,"01/27/2016"
"CDAC",0.5,0.7,0.6,4.5,4.8,4.6,0,3.3,1.6,NA,NA,NA,NA,NA,NA,4.8,7.8,6.3,"01/28/2016"
"JAAMH",0.1,10,0.7,4.7,5,4.7,31.2,31.2,31.2,NA,NA,NA,31.2,31.2,31.2,36,36.1,36,"01/28/2016"
"NCI DAC",0,24,11.1,0,10.6,0.4,0,33.2,7,0.2,0.2,0.2,NA,NA,NA,0,33.8,7.4,"01/28/2016"
"NHGRI",0,24,4.6,0.1,4.1,1.6,0.9,19.2,2.5,0,5.2,1.5,NA,NA,NA,1,19.8,4,"01/28/2016"
"NHLBI",0.1,85.4,6.3,0,0.9,0.2,0,78.1,49.9,362,362,362,NA,NA,NA,0.2,362.1,130.7,"01/28/2016"
"NIAMS",1.3,1.3,1.3,1.2,1.2,1.2,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,4.5,4.5,4.5,"01/28/2016"
"NIDDK",0.2,0.2,0.2,0.1,0.1,0.1,1,4,3.5,NA,NA,NA,NA,NA,NA,1.1,4.1,3.6,"01/28/2016"
"NINDS",0.5,0.5,0.5,3.8,3.8,3.8,0,0,0,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"01/28/2016"
"All DACs",0,85.4,6.5,0,10.6,1.4,0,78.1,12.5,0,362,181.7,31.2,31.2,31.2,0,362.1,29.9,"01/28/2016"
"JAAMH",0.3,52,3.1,3,3.9,3.5,25.2,31.2,29.2,NA,NA,NA,NA,NA,NA,28.1,35,32.7,"01/29/2016"
"NCI DAC",0,52,5.7,0.1,3,1,0,28,2.9,NA,NA,NA,NA,NA,NA,0.2,30.6,3.9,"01/29/2016"
"NEI",0,0,0,3.1,3.1,3.1,0,0,0,NA,NA,NA,NA,NA,NA,3.1,3.1,3.1,"01/29/2016"
"NHGRI",0,52,15.6,0,2.6,0.8,0,0.2,0.2,0.3,0.3,0.3,NA,NA,NA,0.1,2.9,1,"01/29/2016"
"NHLBI",0,52,9.7,0.2,3,1.6,11.2,77.2,68.5,41,41,41,NA,NA,NA,14,79.8,65.2,"01/29/2016"
"NIDCR",0.3,52,26.2,2.7,2.7,2.7,NA,NA,NA,8.2,8.2,8.2,NA,NA,NA,10.9,10.9,10.9,"01/29/2016"
"NIDDK",0.8,0.8,0.8,0.1,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"01/29/2016"
"NIGMS",0.9,16,8.5,26.1,26.2,26.2,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,29.2,29.4,29.3,"01/29/2016"
"NINDS",0,0.7,0.4,2.8,2.9,2.8,0,0,0,NA,NA,NA,NA,NA,NA,2.8,2.9,2.8,"01/29/2016"
"All DACs",0,52,9,0,26.2,2.2,0,77.2,15.5,0.3,41,9.2,NA,NA,NA,0.1,79.8,16.8,"01/29/2016"
"NCI DAC",0,0,0,1.6,1.6,1.6,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,1.7,1.7,1.7,"01/30/2016"
"NHGRI",1.6,1.6,1.6,1.8,1.8,1.8,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,2,2,2,"01/30/2016"
"All DACs",0,1.6,0.8,1.6,1.8,1.7,0.1,0.3,0.2,NA,NA,NA,NA,NA,NA,1.7,2,1.9,"01/30/2016"
"JAAMH",2.7,2.7,2.7,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/31/2016"
"NCI DAC",0,6.8,3.4,0.7,1.1,0.9,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.8,1.2,1,"01/31/2016"
"NHGRI",0.1,0.1,0.1,0.4,0.4,0.4,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"01/31/2016"
"NHLBI",0.1,1.7,1.1,0.5,0.9,0.7,38,38,38,NA,NA,NA,0,0,0,0.7,38.5,13.3,"01/31/2016"
"NINDS",2.7,2.7,2.7,0.6,0.6,0.6,NA,NA,NA,0.3,0.3,0.3,NA,NA,NA,0.9,0.9,0.9,"01/31/2016"
"All DACs",0,6.8,1.8,0.4,1.5,0.8,0.1,38,9.6,0.3,0.3,0.3,0,0,0,0.7,38.5,6.2,"01/31/2016"
"CDAC",0,23.7,11.9,0.7,1.1,0.9,0,0,0,NA,NA,NA,0,0,0,0.7,1.1,0.9,"02/01/2016"
"ES DAC",5,5,5,1.9,1.9,1.9,7.3,7.3,7.3,NA,NA,NA,NA,NA,NA,9.2,9.2,9.2,"02/01/2016"
"JAAMH",0,25.1,12.2,0,8.8,0.9,23.2,31.2,29.9,31.2,31.2,31.2,3.1,31.2,29.3,3.8,32.4,30.7,"02/01/2016"
"NCI DAC",0,56.1,3,0,6.8,0.4,0,28,2,0,8,0.3,3,3,3,0,28,1.8,"02/01/2016"
"NEI",0,25.1,8.4,0.1,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,"02/01/2016"
"NHGRI",0,25.1,5.2,0,6.9,4.4,0,9.4,2.5,0.1,2.4,0.6,NA,NA,NA,0,15.9,6.9,"02/01/2016"
"NHLBI",0,25.1,5.6,0.6,1.5,0.9,0,76.4,51.6,NA,NA,NA,0,52.2,34.8,1.1,77.3,51.2,"02/01/2016"
"NIAID",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/01/2016"
"NIAMS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/01/2016"
"NICHD",0,0,0,2.6,2.6,2.6,5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,7.8,7.8,7.8,"02/01/2016"
"NIDDK",0,0,0,0.4,0.4,0.4,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"02/01/2016"
"NIGMS",0,23.7,7.9,23.1,23.1,23.1,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,26.2,26.2,26.2,"02/01/2016"
"NINDS",5,23.7,17.1,0.1,1,0.5,0,4,0.8,NA,NA,NA,NA,NA,NA,0.1,4.1,1.2,"02/01/2016"
"All DACs",0,56.1,7.1,0,23.1,1.2,0,76.4,23.3,0,31.2,3.8,0,52.2,27.3,0,77.3,21.9,"02/01/2016"
"CDAC",0.8,0.8,0.8,5.9,5.9,5.9,22.1,22.1,22.1,NA,NA,NA,NA,NA,NA,28,28,28,"02/02/2016"
"ES DAC",0.8,0.8,0.8,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,7.3,7.3,7.3,8.2,8.2,8.2,"02/02/2016"
"JAAMH",0,60,3.7,0,6.1,0.5,0.1,31.2,29.1,0.1,0.1,0.1,2,30.8,24.3,2.8,31.5,26.7,"02/02/2016"
"NCI DAC",0,14.6,1,0,5.9,0.7,0,26.8,2.8,0,952.2,673.7,16,29.8,21.3,0,952.2,105.3,"02/02/2016"
"NEI",0,5,0.8,21.9,21.9,21.9,11.2,11.2,11.2,13.2,13.2,13.2,NA,NA,NA,33.1,35.1,34,"02/02/2016"
"NHGRI",0,5,0.9,2.1,6,2.7,0.1,6,1.5,0.1,8,3.4,NA,NA,NA,3,10.1,4.7,"02/02/2016"
"NHLBI",0,31.2,1.6,0.1,0.7,0.4,36.4,75.4,44.4,36.4,36.4,36.4,0,0,0,0.7,76,17.9,"02/02/2016"
"NIAID",0,0.8,0.7,21,21,21,0,0,0,NA,NA,NA,NA,NA,NA,21.1,21.1,21.1,"02/02/2016"
"NIAMS",0,0.8,0.7,1.8,2.1,1.9,6.1,22,8.1,22,22,22,NA,NA,NA,8,23.9,15.9,"02/02/2016"
"NICHD",0.5,5,1.2,1.8,1.9,1.8,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,7,7.1,7.1,"02/02/2016"
"NIDCR",0.5,5,1.4,1.8,2,1.9,6.1,22,11.4,21.2,22,21.7,NA,NA,NA,8,23.9,18.5,"02/02/2016"
"NIDDK",0.5,5,1.2,0.9,1,1,0,0,0,NA,NA,NA,0,0,0,1,1,1,"02/02/2016"
"NIGMS",0,0.8,0.6,21.8,21.8,21.8,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,29.8,29.8,29.8,"02/02/2016"
"NINDS",0.5,5,0.8,0.6,0.8,0.8,0,6.2,0.4,2,7,2.6,NA,NA,NA,0.6,7.8,1.7,"02/02/2016"
"All DACs",0,60,1.5,0,21.9,2.4,0,75.4,6.5,0,952.2,127.3,0,30.8,15.2,0,952.2,33.7,"02/02/2016"
"JAAMH",0,16.2,2.8,0.2,2,0.9,0,30.2,26.6,19,19,19,NA,NA,NA,2,30.4,27,"02/03/2016"
"NCI DAC",0,36.7,3,0,5.1,1.9,0,23.4,3.6,0.3,0.3,0.3,33.9,33.9,33.9,0.7,33.9,12.2,"02/03/2016"
"NHGRI",0,5.7,1.3,1.9,5.2,3.9,0.1,9.4,1.8,0.1,0.1,0.1,NA,NA,NA,2,14.3,5.6,"02/03/2016"
"NHLBI",0,4.8,1.3,0,0.5,0.2,36.3,74.4,40.6,NA,NA,NA,NA,NA,NA,36.8,74.9,40.9,"02/03/2016"
"NIDCR",0.1,0.1,0.1,1.2,1.2,1.2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"02/03/2016"
"NIGMS",5,5,5,20.8,20.8,20.8,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,24,24,24,"02/03/2016"
"NINDS",0,2.2,0.8,0.8,8.2,5.8,0,34.7,16.6,NA,NA,NA,NA,NA,NA,0.8,42.9,22.3,"02/03/2016"
"All DACs",0,36.7,2.1,0,20.8,2.1,0,74.4,17.9,0.1,19,2.9,3.2,33.9,29.5,0.7,74.9,20.2,"02/03/2016"
"JAAMH",0,0,0,0,6,5.1,22,23.2,22.9,NA,NA,NA,23.2,23.2,23.2,22,29.2,28.1,"02/04/2016"
"NCI DAC",0,22.3,2.8,0,4,0.6,0,24.9,7.6,0.3,951.1,476.2,2.5,27.9,21.6,0,951.1,53.3,"02/04/2016"
"NEI",0,0,0,20.1,20.1,20.1,11.2,11.2,11.2,13.2,13.2,13.2,NA,NA,NA,31.3,33.2,32.3,"02/04/2016"
"NHGRI",0,6,0.4,1,4,3.5,0,2.4,2.1,0.1,0.1,0.1,NA,NA,NA,1,6.3,5.5,"02/04/2016"
"NHLBI",0,10,2.8,0,1.2,0.9,40.1,74.4,49.5,48.1,48.1,48.1,0,0,0,0.9,74.5,46.3,"02/04/2016"
"NIAMS",0,0,0,0.1,0.1,0.1,19.1,19.1,19.1,NA,NA,NA,NA,NA,NA,19.2,19.2,19.2,"02/04/2016"
"NICHD",0,0,0,0,4.9,2.5,5.2,5.2,5.2,0,0,0,NA,NA,NA,4.9,5.2,5.1,"02/04/2016"
"NIDDK",0,0.6,0.2,0,0.1,0.1,4,4,4,NA,NA,NA,NA,NA,NA,4.1,4.1,4.1,"02/04/2016"
"NIGMS",0,0,0,19.7,19.7,19.7,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,22.8,22.8,22.8,"02/04/2016"
"NINDS",0,0.6,0.2,0.1,7.3,3.7,0,6.9,1.7,5,5,5,NA,NA,NA,0.1,13.9,5.9,"02/04/2016"
"All DACs",0,22.3,1.1,0,20.1,2.9,0,74.4,9.4,0,951.1,139.9,0,27.9,20.5,0,951.1,24.4,"02/04/2016"
"NCI DAC",0.7,22.2,8,0,3.7,1.5,0,2.5,0.6,0.1,0.1,0.1,NA,NA,NA,0.1,5.7,2,"02/05/2016"
"NHGRI",1.5,1.5,1.5,7.2,7.2,7.2,5,5,5,NA,NA,NA,NA,NA,NA,12.2,12.2,12.2,"02/05/2016"
"NHLBI",0,1.5,0.2,0.2,2.6,2.4,46.2,48,46.4,NA,NA,NA,46.2,46.2,46.2,48.1,48.8,48.8,"02/05/2016"
"NIAID",7.2,7.2,7.2,18,18,18,73,73,73,NA,NA,NA,NA,NA,NA,91,91,91,"02/05/2016"
"All DACs",0,22.2,1.6,0,18,3.2,0,73,37,0.1,0.1,0.1,46.2,46.2,46.2,0.1,91,39.7,"02/05/2016"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/06/2016"
"JAAMH",10.8,11.7,11.2,2.6,2.6,2.6,23.2,23.2,23.2,NA,NA,NA,NA,NA,NA,25.8,25.8,25.8,"02/07/2016"
"NCI DAC",0,6.2,3.8,0.5,5,1.4,0,21.1,4,NA,NA,NA,24,24,24,0.5,25,7.7,"02/07/2016"
"NHGRI",5.4,5.8,5.7,1.5,2,1.8,1.3,1.3,1.3,1.3,1.3,1.3,NA,NA,NA,2.9,3.3,3.2,"02/07/2016"
"All DACs",0,11.7,5.7,0.5,5,1.7,0,23.2,8.7,1.3,1.3,1.3,24,24,24,0.5,25.8,11.3,"02/07/2016"
"JAAMH",0,6.8,4.1,0.1,4,1.8,18.2,54,36.7,0,10,3.3,NA,NA,NA,4,56,35.6,"02/08/2016"
"NCI DAC",0,36,5.2,0,2,0.9,0,22.2,10.3,0,946.2,675.5,8.9,10.8,9.3,0.1,947.1,223,"02/08/2016"
"NEI",0,11.6,5.8,16,27.9,22,11.2,36.9,19.8,36.9,36.9,36.9,NA,NA,NA,27.2,64.8,46,"02/08/2016"
"NHGRI",0,36,3.3,0,0.8,0.7,0.9,9.1,1.6,0,1.3,0.9,NA,NA,NA,0.8,9.3,2.2,"02/08/2016"
"NHLBI",0,6.9,3.7,1,1.2,1,NA,NA,NA,44.2,44.8,44.5,0,44.8,22.4,1,45.8,32.3,"02/08/2016"
"NIAID",0,0,0,15,15,15,73,73,73,NA,NA,NA,NA,NA,NA,88.1,88.1,88.1,"02/08/2016"
"NIAMS",0,0,0,1,1,1,14,14,14,NA,NA,NA,NA,NA,NA,15,15,15,"02/08/2016"
"NICHD",6.8,6.8,6.8,1.2,1.2,1.2,NA,NA,NA,14.9,14.9,14.9,NA,NA,NA,16.1,16.1,16.1,"02/08/2016"
"NIDDK",6.8,6.8,6.8,0,0.2,0.1,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,0.4,0.5,0.4,"02/08/2016"
"NIGMS",0,36,12,15.8,16.1,15.9,3.2,3.2,3.2,NA,NA,NA,3.2,3.2,3.2,19,19.2,19.1,"02/08/2016"
"NINDS",0,0,0,3.2,3.2,3.2,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,4,4,4,"02/08/2016"
"All DACs",0,36,4.4,0,27.9,2.3,0,73,17.9,0,946.2,248.6,0,44.8,13.5,0.1,947.1,60.6,"02/08/2016"
"JAAMH",0,0.7,0.6,0.8,1,1,54,54,54,NA,NA,NA,NA,NA,NA,54.8,54.8,54.8,"02/09/2016"
"NCI DAC",0,8,0.9,0.2,3,1.1,0,19,7,974.1,974.1,974.1,22.1,22.1,22.1,0.2,974.9,223,"02/09/2016"
"NEI",0,0,0,26.9,26.9,26.9,36.9,36.9,36.9,NA,NA,NA,NA,NA,NA,63.8,63.8,63.8,"02/09/2016"
"NHGRI",0,5,0.6,1.3,3.1,2,0,5,2.1,3.8,7,5.4,NA,NA,NA,1.3,8.3,4.4,"02/09/2016"
"NHLBI",0,6.9,3,0.2,1.1,0.8,35.3,35.3,35.3,512.9,512.9,512.9,0,0,0,0.2,513.8,78.1,"02/09/2016"
"NIAMS",0,0,0,0.8,0.8,0.8,13.2,13.2,13.2,NA,NA,NA,NA,NA,NA,14,14,14,"02/09/2016"
"NICHD",0.5,0.5,0.5,0.2,0.2,0.2,17.1,17.1,17.1,0,0,0,NA,NA,NA,0.2,17.2,8.7,"02/09/2016"
"NIGMS",0,0,0,14.8,14.8,14.8,NA,NA,NA,NA,NA,NA,4,4,4,18.8,18.8,18.8,"02/09/2016"
"All DACs",0,8,0.9,0.2,26.9,2.1,0,54,11.6,0,974.1,412,0,22.1,6.5,0.2,974.9,62,"02/09/2016"
"CDAC",0,0,0,20,20,20,5.9,5.9,5.9,NA,NA,NA,NA,NA,NA,25.9,25.9,25.9,"02/10/2016"
"JAAMH",0,2.4,1.7,0,2.1,1.7,51.8,65,53.3,17.9,17.9,17.9,NA,NA,NA,20,65,51.8,"02/10/2016"
"NCI DAC",0,117.2,6,0,2.2,0.4,0,21.1,5.1,0,0.1,0,NA,NA,NA,0,21.6,5.2,"02/10/2016"
"NEI",0,0,0,12.9,13.9,13.2,0,21.9,7.3,NA,NA,NA,NA,NA,NA,12.9,35.8,20.5,"02/10/2016"
"NHGRI",0,2.4,0.6,0.1,2.1,1.7,0,5,4.1,5,5,5,NA,NA,NA,0.1,7.1,5.9,"02/10/2016"
"NIDDK",0.2,5,1.2,0.7,0.7,0.7,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,"02/10/2016"
"NINDS",0,29.3,14.6,0.9,1.1,1,0,6.9,3.4,NA,NA,NA,NA,NA,NA,0.9,8,4.5,"02/10/2016"
"All DACs",0,117.2,4.1,0,20,1.4,0,65,10.1,0,17.9,2.9,NA,NA,NA,0,65,11.2,"02/10/2016"
"ES DAC",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/11/2016"
"JAAMH",0.1,10,4.3,1,1.5,1.1,0,51.8,6.5,NA,NA,NA,NA,NA,NA,1,53.3,7.6,"02/11/2016"
"NCI DAC",0,8,0.8,0,4.8,0.6,0,24.8,6.8,0,0,0,NA,NA,NA,0.1,25.6,7,"02/11/2016"
"NEI",0.1,0.1,0.1,12.7,12.7,12.7,11.2,11.2,11.2,NA,NA,NA,NA,NA,NA,23.9,24,23.9,"02/11/2016"
"NHGRI",0.2,16,4.2,0.4,1.3,1,0,12,4.9,0,5,1.3,NA,NA,NA,0.4,13.3,5.4,"02/11/2016"
"NHLBI",0.1,10.1,3,4.7,5,4.8,38.2,38.2,38.2,14,191.9,156.3,0,0,0,18.7,196.6,108.6,"02/11/2016"
"NIDDK",0.1,0.2,0.1,0.6,0.7,0.6,3.9,3.9,3.9,NA,NA,NA,NA,NA,NA,4.5,4.6,4.6,"02/11/2016"
"NIGMS",0.1,0.1,0.1,12.6,12.6,12.6,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,15.8,15.8,15.8,"02/11/2016"
"NINDS",0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/11/2016"
"All DACs",0,16,2.1,0,12.7,2,0,51.8,8.7,0,191.9,65.5,0,0,0,0.1,196.6,22.5,"02/11/2016"
"CDAC",16.3,16.3,16.3,32.6,32.6,32.6,0,0,0,NA,NA,NA,NA,NA,NA,32.6,32.6,32.6,"02/12/2016"
"ES DAC",0,0,0,16.9,16.9,16.9,2,2,2,NA,NA,NA,NA,NA,NA,18.9,18.9,18.9,"02/12/2016"
"JAAMH",0,2.9,1.9,0,0.2,0.2,51.8,51.8,51.8,NA,NA,NA,NA,NA,NA,51.9,52.1,52,"02/12/2016"
"NCI DAC",0,10.6,1,0,9.6,2.6,0,24.8,3.6,0,15,5.1,24.7,24.7,24.7,0,25,7.8,"02/12/2016"
"NHGRI",0,24.1,7,0,4.8,1.1,0,0.9,0.2,0,0,0,NA,NA,NA,0,5.8,1.3,"02/12/2016"
"NHLBI",0.7,0.7,0.7,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,0,0,0,4.2,4.2,4.2,"02/12/2016"
"All DACs",0,24.1,2.4,0,32.6,2.6,0,51.8,15.6,0,15,4.4,0,24.7,12.3,0,52.1,16.9,"02/12/2016"
"NEI",0,0,0,10.8,10.8,10.8,11.2,11.2,11.2,NA,NA,NA,NA,NA,NA,22,22,22,"02/13/2016"
"All DACs",0,0,0,10.8,10.8,10.8,11.2,11.2,11.2,NA,NA,NA,NA,NA,NA,22,22,22,"02/13/2016"
"JAAMH",12.4,12.4,12.4,1.9,1.9,1.9,10.2,10.2,10.2,NA,NA,NA,NA,NA,NA,12,12,12,"02/14/2016"
"NCI DAC",3,3,3,7.5,7.5,7.5,15,15,15,NA,NA,NA,NA,NA,NA,22.6,22.6,22.6,"02/14/2016"
"NHGRI",12.4,12.4,12.4,3,3,3,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,3.9,3.9,3.9,"02/14/2016"
"NICHD",12.4,12.4,12.4,2.1,2.1,2.1,0,0,0,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"02/14/2016"
"NINDS",12.4,12.4,12.4,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"02/14/2016"
"All DACs",3,12.4,11.5,1.9,7.5,2.7,0,15,7.1,NA,NA,NA,NA,NA,NA,2.1,22.6,9.8,"02/14/2016"
"ES DAC",271.2,271.2,271.2,14.2,14.2,14.2,2,2,2,NA,NA,NA,NA,NA,NA,16.2,16.2,16.2,"02/15/2016"
"JAAMH",0,63.1,5.7,6.6,7.2,7,38,41.9,41.8,NA,NA,NA,41.9,41.9,41.9,44.7,49.1,48.8,"02/15/2016"
"NCI DAC",0,63.1,9.8,0.5,3.4,1.2,0.1,34.9,3.9,0,0,0,2.9,2.9,2.9,1.1,38.2,5,"02/15/2016"
"NEI",3,3,3,9,9,9,48.8,48.8,48.8,NA,NA,NA,NA,NA,NA,57.9,57.9,57.9,"02/15/2016"
"NHGRI",2.9,63.1,18.2,2,7,3.7,0.9,28.2,3.5,0.8,347.2,35.9,NA,NA,NA,2.9,354.2,24.3,"02/15/2016"
"NHLBI",0,12.9,6.3,0.6,6.6,2.7,38,62.2,51.2,57.2,62.2,60.5,2.8,2.8,2.8,6.9,64.6,41.6,"02/15/2016"
"NIAMS",5.7,5.7,5.7,2.1,2.1,2.1,2.2,2.2,2.2,NA,NA,NA,NA,NA,NA,4.3,4.3,4.3,"02/15/2016"
"NICHD",3,3,3,1.2,1.2,1.2,13.8,13.8,13.8,NA,NA,NA,NA,NA,NA,15,15,15,"02/15/2016"
"NIDCR",3,3,3,2,2,2,2.2,2.2,2.2,NA,NA,NA,NA,NA,NA,4.1,4.1,4.1,"02/15/2016"
"NIGMS",3,3,3,8.8,8.8,8.8,NA,NA,NA,NA,NA,NA,4,4,4,12.9,12.9,12.9,"02/15/2016"
"NINDS",6.1,6.1,6.1,2.1,2.1,2.1,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,"02/15/2016"
"All DACs",0,271.2,12,0.5,14.2,4.2,0.1,62.2,22.2,0,347.2,38.4,2.8,41.9,17.6,1.1,354.2,28.6,"02/15/2016"
"CDAC",0.4,0.4,0.4,28.3,28.3,28.3,6.9,6.9,6.9,NA,NA,NA,0,0,0,35.2,35.2,35.2,"02/16/2016"
"JAAMH",0,14.1,3,0,6.2,5.4,10.2,41.9,37.4,0,0,0,41.9,41.9,41.9,5.8,48.2,42.8,"02/16/2016"
"NCI DAC",0,6,0.9,0,6.2,1.1,0,23.9,6.5,0,0.8,0.4,NA,NA,NA,0.4,24.1,7.5,"02/16/2016"
"NHGRI",0,6,1.7,1,6.2,4.2,0.8,7.1,1.9,0,2.3,1.7,NA,NA,NA,1.9,8.5,6.1,"02/16/2016"
"NHLBI",0,7,1.8,6,7.1,7,0.1,57.4,33.1,7.2,7.2,7.2,41,41,41,7.1,64.5,39.3,"02/16/2016"
"NICHD",3.6,3.6,3.6,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,13.8,13.8,13.8,14,14,14,"02/16/2016"
"NIDDK",0.4,0.4,0.4,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,0,0,0,1.2,1.2,1.2,"02/16/2016"
